Systematic Name,Molecular Weight
YDR055W,45786.1
YLR328W,45853.5
YBR267W,45854.0
YPR201W,45854.9
YOL018C,45857.9
YKL189W,45858.5
YOL053W,45868.4
YML048W,45869.0
YHL048W,45883.8
YLR107W,45890.5
YNL078W,45928.3
YPL050C,45949.9
YGL243W,45952.3
YJL193W,45954.7
YDR018C,45960.3
YKL166C,45970.6
YOL022C,45973.1
YDR083W,46004.8
YMR026C,46005.7
YOR099W,46016.4
YKL077W,46043.8
YHL020C,46047.4
YLR027C,46061.1
YJL164C,46064.1
YLR438W,46081.4
YPR133C,46083.1
YAL061W,46085.1
YHR115C,46094.5
YJL026W,46129.7
YDL105W,46130.6
YNL165W,46175.5
YMR173W,46207.7
YNL254C,46212.1
YOR134W,46215.9
YOL052C,46218.7
YNL152W,46225.3
YAL042W,46230.7
YPL188W,46254.4
YOR196C,46269.0
YJR075W,46298.4
YLR130C,46342.2
YER178W,46346.6
YDR076W,46348.2
YGL004C,46365.2
YJL059W,46382.5
YGL208W,46395.2
YOR201C,46398.8
YLR225C,46425.4
YBR063C,46443.3
YDR289C,46457.5
YKR053C,46489.5
YML074C,46495.0
YKL162C,46511.8
YMR021C,46515.2
YNL181W,46517.5
YKL081W,46521.5
YGL169W,46537.9
YLR174W,46555.6
YOR212W,46575.7
YGR005C,46605.1
YER027C,46619.7
YIL119C,46632.5
YMR017W,46635.4
YOL083W,46645.4
YLR312C,46651.8
YGR111W,46660.3
YMR253C,46663.0
YNL248C,46668.3
YHR107C,46669.5
YDL150W,46671.1
YOL140W,46681.9
YDR245W,46746.4
YGL143C,46775.7
YGR254W,46811.5
YGR169C,46821.4
YOR042W,46834.0
YHR033W,46855.0
YMR010W,46867.5
YGR244C,46901.2
YHR174W,46905.6
YOL058W,46922.1
YAL013W,46938.1
YBL058W,46968.7
YMR067C,46970.4
YLL057C,46975.0
YGR156W,46981.0
YOL054W,47001.5
YER059W,47001.6
YJL046W,47003.9
YKL181W,47035.0
YDL033C,47054.8
YPL060W,47088.5
YPL048W,47091.1
YAL034C,47096.0
YDL182W,47098.4
YNR021W,47106.6
YNL304W,47112.6
YPL202C,47113.4
YIR012W,47125.1
YGR142W,47148.9
YMR068W,47153.3
Q0140,47155.2
YDR300C,47158.6
YCL044C,47165.6
YDR282C,47169.1
YNL253W,47176.3
YJR013W,47177.6
YIL033C,47220.6
YMR323W,47299.0
YOR393W,47312.0
YPL281C,47312.0
YOR051C,47314.9
YDR153C,47318.1
YMR204C,47318.2
YER143W,47342.6
YGR179C,47342.8
YBR195C,47346.1
YDR317W,47350.1
YLR213C,47358.3
YML083C,47365.4
YDR331W,47380.6
YJL134W,47386.3
YBL055C,47386.4
YDR222W,47419.5
YBR130C,47421.4
YDR465C,47430.2
YNL323W,47431.0
YLR380W,47455.1
YBR205W,47490.8
YBR287W,47493.6
YBL091C,47508.9
YER061C,47559.9
YOL082W,47573.5
YDR528W,47575.7
YJR076C,47626.9
YDL005C,47687.1
YGL170C,47692.4
YIR008C,47693.0
YOR245C,47732.9
YKL149C,47742.9
YOR009W,47824.2
YNL234W,47827.2
YKR048C,47827.6
YGL196W,47829.4
YMR113W,47847.7
YFL026W,47848.0
YCL063W,47848.2
YMR062C,47849.3
YJL183W,47862.2
YNL009W,47868.0
YDR394W,47886.3
YHR169W,47895.3
YLL010C,47911.0
YCL052C,47911.7
Q0060,47936.9
YBR271W,47954.0
YOR187W,47966.7
YIL135C,47966.9
YBR162C,47968.8
YOR197W,47972.9
YCL037C,48064.6
YOR264W,48098.3
YNR029C,48103.2
YOR316C,48139.2
YML080W,48140.0
YKL132C,48143.0
YER149C,48151.0
YPR173C,48160.7
YIL123W,48167.3
YER003C,48179.1
YDL090C,48184.5
YDR218C,48184.7
YDL066W,48196.9
YGL090W,48236.5
YER044C-A,48238.1
YOR117W,48240.3
YOL031C,48261.1
YNL220W,48281.8
YIL103W,48315.3
YGL223C,48322.0
YML051W,48324.7
YMR243C,48330.3
YDL027C,48343.0
YBL069W,48353.0
YOR230W,48367.0
YER101C,48379.2
YMR034C,48387.3
YMR208W,48447.9
YHL003C,48462.9
YMR085W,48497.7
YPR163C,48512.6
YGR263C,48541.3
YKL219W,48552.9
YIR004W,48558.0
YGL134W,48559.8
YBR168W,48584.9
YDL131W,48586.7
YBR095C,48607.6
YAR003W,48624.0
R0010W,48636.5
YLR423C,48641.7
YJR136C,48646.1
YLL006W,48649.4
YLR303W,48663.0
YMR133W,48719.1
YCL011C,48725.5
YLR321C,48756.8
YKR051W,48764.2
YDL007W,48822.7
YLR113W,48840.7
YER119C,48849.8
YPL168W,48858.1
YOR032C,48864.7
YIL022W,48869.1
YHR003C,48880.8
YNL330C,48887.5
YNR050C,48906.1
YPR108W,48946.9
YOR266W,48952.5
YLR446W,48960.7
YBR143C,48988.8
YJL036W,48996.7
YKL008C,49007.5
YOR209C,49016.0
YGR285C,49022.5
YDR263C,49054.1
YDR277C,49069.0
YHR176W,49097.3
YNL207W,49106.4
YER043C,49115.0
YOR110W,49123.4
YGL172W,49138.7
YDR255C,49174.2
YNL074C,49211.9
YPR148C,49244.6
YFR024C-A,49345.7
YOL097C,49347.7
Q0110,49353.2
YHR111W,49357.9
YPL049C,49360.0
YNL136W,49369.6
YEL002C,49384.0
YOR259C,49397.7
YGR202C,49412.8
YOL059W,49418.2
YCR079W,49419.5
YBR182C,49430.2
YDL155W,49453.9
YPL145C,49483.3
YER152C,49486.8
YLR049C,49495.7
YJR084W,49498.1
YOR237W,49503.4
YJR065C,49535.2
YKL046C,49545.7
YOR375C,49564.4
YDL133W,49587.8
YML038C,49615.2
YAL062W,49619.6
YKL161C,49622.1
YMR091C,49623.0
YNR066C,49630.9
YKL059C,49644.6
YJR124C,49665.4
YNL166C,49666.8
YML124C,49674.4
YNR052C,49676.6
YLR387C,49691.5
YKL172W,49728.0
YOR323C,49728.9
YPR106W,49732.1
YDL097C,49767.3
YML085C,49778.4
YHR001W,49803.1
YHR132C,49809.4
YEL040W,49886.8
YNL011C,49897.7
YDL001W,49917.0
YDR229W,49953.0
YBR273C,50022.4
YLR085C,50029.1
YPR186C,50040.7
YPR080W,50045.3
YBR118W,50045.3
YOL124C,50074.3
YJL060W,50079.7
YPL133C,50084.3
YLL002W,50110.4
YIR027C,50113.8
YNL128W,50149.5
YOR301W,50160.1
YDR527W,50166.5
YPL123C,50176.0
YOR250C,50217.1
YBL045C,50227.3
YCL069W,50236.8
YOR274W,50249.3
YMR240C,50258.5
YGL164C,50268.5
YOR047C,50268.5
YKL027W,50273.3
YFR014C,50289.6
YDL084W,50294.4
YHR118C,50299.3
YMR187C,50305.4
YER130C,50309.2
YLR443W,50314.2
YFL048C,50327.9
YBR236C,50343.5
YER089C,50360.7
YBR243C,50374.4
YHR011W,50399.6
YPR120C,50429.8
YDR148C,50436.3
YOL016C,50438.9
YER020W,50445.2
YDR190C,50446.6
YMR220W,50447.3
YDR165W,50483.5
YDR370C,50498.7
YKL082C,50507.5
YMR238W,50520.0
YOR025W,50540.8
YPR085C,50563.6
YDR448W,50564.8
YBL046W,50596.3
YNL280C,50624.8
YKR061W,50643.7
YHR004C,50650.1
YNL188W,50666.8
YDR329C,50672.1
YPL151C,50698.9
YGR249W,50748.0
YNL016W,50748.6
YBR004C,50779.0
YJR078W,50779.0
YDL216C,50800.4
YJL139C,50820.4
YPR084W,50833.3
YEL047C,50838.6
YMR268C,50865.4
YLR360W,50870.4
YKL090W,50872.1
YLR203C,50886.7
YFL037W,50892.1
YGL129C,50893.5
YBL089W,50902.5
YHR016C,50903.5
YFL001W,50907.5
YBR166C,50917.7
YOR307C,50923.2
YMR293C,50925.1
YDR515W,50954.8
YLR080W,50958.7
YNL040W,50959.6
YKR044W,50977.5
YPL139C,51005.1
YLR231C,51014.4
YGR252W,51065.8
YCL029C,51078.6
YLR163C,51082.3
YDR375C,51113.1
YOR059C,51116.0
YHR146W,51116.2
YHL002W,51155.2
YPL101W,51167.2
YER081W,51180.7
YIL074C,51181.7
YDL044C,51189.8
YER136W,51196.7
YAR018C,51209.0
YPL175W,51240.7
YML102W,51245.6
YGR223C,51247.9
YBR177C,51256.7
YIL071C,51262.2
YLR300W,51280.2
YBL056W,51289.4
YOR155C,51315.4
YDL233W,51324.0
YLR090W,51336.1
YOR272W,51356.3
YDR483W,51372.0
YCR005C,51405.7
YBR207W,51412.3
YGL194C,51430.2
YMR210W,51443.2
YLR431C,51530.9
YGL215W,51569.1
YNL206C,51576.2
YKR003W,51592.5
YPL235W,51598.1
YNR026C,51604.0
YNL237W,51639.5
YGR149W,51652.9
YDR223W,51668.8
YBR293W,51697.6
YHR190W,51707.2
YPL095C,51724.1
YMR135C,51728.9
YOR056C,51747.7
YDL147W,51759.9
YBR279W,51771.2
YHR066W,51776.8
YLR034C,51779.7
YOR190W,51796.8
YKL106W,51807.0
YNL071W,51819.7
YGL184C,51832.1
YBR029C,51832.3
YBR240C,51835.4
YOL030W,51847.1
YDR312W,51864.8
YJR062C,51883.3
YGL111W,51908.0
YOR229W,51926.5
YBR110W,51938.5
YDL189W,51959.7
YOL041C,51963.7
YKL145W,51974.5
YHR018C,51975.6
YGL219C,52001.0
YCL048W,52002.2
YBL086C,52005.5
YDR364C,52045.4
YGR110W,52063.3
YHR177W,52063.4
YKL075C,52067.2
YOR003W,52069.6
YNL239W,52090.1
YPL053C,52115.4
YDR247W,52132.8
YNL004W,52142.6
YFR005C,52164.1
YPL172C,52176.4
YPR125W,52189.1
YLR058C,52218.0
YDR105C,52222.5
YDR004W,52244.0
YMR209C,52246.4
YKL221W,52264.6
YPL245W,52269.4
YKL184W,52270.7
YKL108W,52280.5
YNL283C,52291.1
YLR005W,52293.9
YJR117W,52325.4
YDL161W,52346.4
YOR166C,52355.2
YMR111C,52368.9
YML032C,52406.3
YPR178W,52425.7
YDR449C,52430.0
YPL224C,52433.9
YBL098W,52435.1
YDR534C,52462.8
YML097C,52464.1
YDR363W,52520.0
YPL092W,52552.6
YBR003W,52567.2
YPL146C,52574.4
YJL155C,52593.4
YLR212C,52597.8
YOR244W,52614.4
YMR153W,52634.5
YDR254W,52679.3
YHR215W,52683.1
YOL072W,52685.7
YML005W,52728.0
YGR189C,52737.4
YAR071W,52741.1
YBR092C,52745.8
YGL130W,52755.7
YDR388W,52769.7
YBR093C,52832.8
YJL049W,52832.8
YLL063C,52837.3
YLR195C,52837.9
YPL003W,52841.0
YFR044C,52860.7
YPL201C,52861.8
YBL082C,52872.5
YDL091C,52937.0
YOL069W,52939.4
YGR019W,52942.7
YLR378C,52947.9
YGR004W,52953.4
YGL097W,53002.4
YMR033W,53056.5
YLR116W,53060.1
YDL024C,53065.8
YLR288C,53127.5
YHL021C,53135.3
YNL317W,53146.9
YPL262W,53156.5
YDR219C,53174.8
YJL146W,53194.8
YDR125C,53207.4
YFL052W,53239.1
YLR142W,53281.0
YDR023W,53302.0
YBR283C,53314.1
YEL064C,53331.2
YHR024C,53331.2
YKL143W,53343.5
YHR036W,53355.5
YNR001C,53362.5
YNL142W,53397.1
YDL036C,53411.6
YJL123C,53431.5
YGR117C,53437.6
YPL091W,53442.5
YDL103C,53476.5
YKL211C,53485.9
YIL131C,53493.7
YOL061W,53504.4
YBR241C,53525.4
YGR255C,53526.0
YHR183W,53539.8
YDL054C,53576.2
YDR393W,53578.4
YMR223W,53626.1
YNL277W,53649.0
YKL021C,53679.0
YPR138C,53685.2
YBR263W,53693.0
YNR058W,53699.2
YKL178C,53709.6
YFR053C,53724.8
YIL088C,53728.0
YPR045C,53732.0
YDR179W-A,53739.7
YER038C,53756.3
YOL132W,53784.8
YPR034W,53802.7
YJL044C,53804.2
YPR157W,53808.9
YPR001W,53817.9
YLR210W,53824.8
YOR123C,53849.3
YOR046C,53874.5
YPL259C,53880.4
YLR394W,53901.5
YGR256W,53922.4
YGL253W,53930.9
YER019W,53941.1
YFL018C,54012.7
YJL002C,54053.1
YMR239C,54075.3
YHR005C,54077.2
YML068W,54084.5
YKL194C,54097.6
YPR152C,54098.0
YOL125W,54103.8
YLR238W,54104.1
YMR027W,54119.1
YMR265C,54119.9
YBL103C,54123.2
YCR052W,54136.3
YPL017C,54147.8
YNL240C,54152.8
YHR113W,54170.1
YJL054W,54176.2
YBR006W,54186.7
YGR121C,54192.5
YBR297W,54195.2
YNL053W,54216.1
YOR334W,54221.5
YDR346C,54312.8
YGR288W,54320.8
YGL104C,54345.9
YOR177C,54360.9
YPL103C,54370.4
YDL048C,54382.7
YMR070W,54387.6
YNL062C,54389.9
YPL061W,54405.6
YPR036W,54409.3
YNL026W,54411.6
YDR306C,54447.4
YPL254W,54454.7
YGR212W,54467.8
YCL017C,54470.8
YKL133C,54500.5
YLR359W,54504.0
YDR524C,54518.1
YGR141W,54518.7
YBR199W,54525.2
YPL277C,54525.5
YAL038W,54546.3
YLR121C,54576.9
YER045C,54595.9
YOR198C,54652.0
YPL083C,54658.4
YKL028W,54687.2
YER141W,54690.2
YLR175W,54718.6
YOL119C,54720.5
YPR068C,54743.2
YJR121W,54785.2
YLR190W,54818.4
YNR069C,54819.9
YJL081C,54821.3
YPR047W,54831.5
YBR288C,54832.8
YGR108W,54861.0
YIL039W,54909.9
YPL066W,54911.1
YNL124W,54918.9
YDR348C,55008.8
YML126C,55018.1
YGR211W,55042.5
YCR045C,55053.4
YJR051W,55073.8
YOL137W,55076.8
YPR196W,55081.4
YFR021W,55089.7
YER122C,55097.3
YPL063W,55098.2
YNL223W,55106.0
YBR247C,55107.9
YLR341W,55114.4
YGR175C,55120.4
YGL038C,55156.1
YBR083W,55158.0
YMR170C,55181.2
YPL100W,55189.9
YDL238C,55192.1
YOR347C,55192.9
YEL071W,55221.5
YGR002C,55228.4
YCR066W,55232.2
YPR169W,55239.6
YJR006W,55276.3
YNL261W,55281.8
YMR211W,55291.6
YPL097W,55301.1
YOR043W,55336.6
YCL040W,55367.0
YMR169C,55379.7
YKL175W,55388.1
YOL062C,55390.9
YPL219W,55397.9
YMR044W,55412.1
YDR181C,55429.4
YJL091C,55484.7
YLR183C,55487.7
YDR514C,55501.6
YNR053C,55510.4
YBR272C,55517.0
YGL035C,55550.0
YFL016C,55579.8
YLR108C,55603.6
YDR316W,55610.9
YHR030C,55617.4
YDR523C,55705.6
YNL083W,55763.6
YOL049W,55808.6
YMR140W,55862.2
YEL041W,55864.1
YDR473C,55877.0
YDR516C,55912.4
YOL070C,55917.0
YDR198C,55930.9
YDR522C,55938.9
YHR065C,55981.6
YHL012W,55985.6
YKL035W,55987.5
YGR155W,56019.3
YOR216C,56031.9
YGL012W,56050.0
YDR402C,56079.7
YOR378W,56114.6
YOR119C,56115.8
YBR126C,56136.2
YDR539W,56152.3
YGL202W,56169.2
YMR221C,56177.1
YNL022C,56189.8
YMR177W,56204.9
YAL010C,56236.5
YPR119W,56242.4
YDR376W,56246.8
YDR169C,56263.9
YDR036C,56294.0
YNR012W,56297.7
YGR091W,56305.2
YHR159W,56316.8
YFL021W,56334.5
YIL090W,56347.3
YMR094W,56349.6
YLR094C,56363.3
YNL137C,56383.7
YML056C,56398.6
YGL028C,56421.9
Q0255,56445.4
YNR073C,56460.7
YEL070W,56460.7
YNL119W,56468.1
YDR240C,56517.2
YHR070W,56525.0
YER051W,56525.9
YHR216W,56536.7
YDL146W,56542.8
YLL036C,56555.5
YER096W,56565.8
YLR432W,56585.5
YNL169C,56605.5
YER064C,56650.1
YER073W,56696.4
YDR330W,56700.3
YMR300C,56713.0
YOR374W,56721.1
YOR231W,56724.9
YMR290C,56734.2
YER090W,56756.1
YDR111C,56759.3
YGL119W,56759.4
YPL140C,56765.2
YMR215W,56773.8
YCR024C,56791.5
YLL011W,56806.7
YEL042W,56807.0
YOR351C,56853.3
YLR197W,56874.8
YDL089W,56896.3
YOR269W,56901.4
YPL072W,56937.9
YAL058W,56948.3
YOL144W,56955.2
YOR310C,56965.9
YHR086W,56977.1
YPL181W,57023.6
YGR229C,57035.6
YCR072C,57039.7
YOR355W,57053.1
YJR122W,57056.3
YKL103C,57079.1
YOL112W,57083.3
YFR010W,57110.3
YDR182W,57167.0
YDR132C,57194.7
YBR214W,57195.9
YIL142W,57197.0
YMR131C,57216.5
YOR298W,57249.2
YML120C,57264.4
YDR257C,57271.3
YGL059W,57296.4
YPL247C,57314.4
YER060W-A,57317.6
YCR098C,57329.2
YEL016C,57339.0
YPL204W,57354.9
YCR053W,57465.6
YDR082W,57498.1
YFL022C,57498.9
YNR045W,57499.4
YGR023W,57507.1
YGR119C,57512.4
YNL138W,57514.0
YNL241C,57515.0
YJR054W,57520.2
YDR470C,57541.4
YDL160C,57546.7
YOR359W,57561.6
YOR306C,57571.5
YOR320C,57581.9
YNL116W,57582.0
YHR009C,57596.3
YDL143W,57606.3
YBR139W,57621.4
YFL027C,57626.4
YNR051C,57686.7
YPR002W,57696.3
YMR093W,57700.2
YOL068C,57710.7
YJR010W,57710.9
YER006W,57716.4
YDL159W,57723.7
YBR127C,57728.7
YML118W,57741.9
YMR020W,57792.2
YCL027W,57793.2
YLR033W,57798.1
YBR056W,57812.5
YPL026C,57820.4
YDL079C,57822.9
YLR227C,57826.5
YHR048W,57848.5
YHR168W,57858.9
YER025W,57863.5
YGL112C,57887.3
YGL017W,57923.0
YBR020W,57940.9
YBR227C,57947.2
YML114C,57955.1
YGL158W,57964.5
YER078C,57984.3
YGR123C,57996.7
YMR115W,58008.5
YGL065C,58040.4
YER060W,58041.4
YPL214C,58052.3
YJL194W,58055.3
YNL199C,58068.0
YDR463W,58088.6
YER052C,58105.3
YGL056C,58106.5
YJR015W,58116.5
YDR009W,58126.7
YEL036C,58161.4
YCL043C,58176.2
YIR039C,58181.8
YER056C,58191.5
YGR093W,58198.6
YHR064C,58215.1
YDR501W,58219.9
YOL105C,58225.5
YDR030C,58229.2
YCR028C,58256.0
YEL052W,58272.3
YAL022C,58298.6
YDL017W,58308.8
YGL122C,58328.9
YLR015W,58340.0
YMR023C,58353.3
YDR168W,58354.4
YLR345W,58378.3
YGL055W,58412.6
YCR068W,58417.6
YMR065W,58418.4
YMR217W,58473.7
YHR137W,58518.0
YPL122C,58532.1
YLR004C,58539.0
YDR256C,58555.1
YBL099W,58614.7
YDL101C,58635.1
YKR005C,58700.4
YBL015W,58705.5
YAL028W,58757.8
YDL088C,58795.0
Q0045,58795.3
YJL014W,58807.9
YGL078C,58840.3
YCL038C,58848.1
YKL047W,58876.2
YMR283C,58883.2
YNL077W,58886.7
YLL055W,58904.2
YMR013C,58916.6
YKL116C,58948.7
YDR518W,58949.2
YIL146C,58967.5
YLR286C,58993.2
YLR313C,59012.8
YAR002W,59053.1
YMR018W,59071.5
YHR170W,59076.8
YIL104C,59119.0
YDR371W,59121.5
YBR103W,59131.5
YDL156W,59155.4
YBL054W,59239.9
YML043C,59244.0
YDL178W,59259.9
YER007W,59265.2
YMR029C,59278.5
YFR039C,59320.9
YKR063C,59353.0
YDL197C,59358.2
YDR232W,59362.0
YPL272C,59376.8
YCL004W,59398.0
YPR198W,59430.2
YDR323C,59455.3
YLR324W,59456.1
YBL019W,59463.0
YML096W,59465.0
YJR049C,59468.0
YML086C,59491.2
YJL013C,59523.1
YMR285C,59542.3
YMR307W,59559.8
YMR279C,59565.2
YML128C,59589.0
YBR028C,59593.0
YPR088C,59630.3
YJL153C,59633.6
YIL121W,59636.7
YOL123W,59641.6
YMR004W,59643.2
YGL190C,59653.8
YIL001W,59712.1
YER014W,59720.7
YJL111W,59725.2
YKL191W,59746.7
YJR003C,59755.2
YHR050W,59760.7
YLR392C,59765.9
YMR064W,59766.4
YMR297W,59767.3
YHR151C,59808.0
YGR059W,59845.8
YMR011W,59847.2
YDR195W,59848.6
YIL097W,59891.8
YOR149C,59893.0
YDR188W,59915.4
YBR250W,59919.8
YPR033C,59954.2
YMR110C,59975.4
YML116W,59983.6
YLR120C,59992.2
YKL039W,60003.6
YBR274W,60008.3
YLR314C,60035.8
YMR155W,60049.5
YDR488C,60058.7
YMR014W,60063.9
YBR286W,60114.7
YDL020C,60129.3
YGR260W,60133.4
YOR161C,60257.4
YER123W,60274.6
YBR239C,60321.9
YJL025W,60362.0
YER021W,60377.3
YNL189W,60421.9
YKL074C,60464.4
YBR138C,60471.7
YDR212W,60476.4
YBR222C,60502.3
YKL139W,60525.1
YOR372C,60537.5
YJL110C,60537.8
YHR207C,60538.0
YFR051C,60604.2
YIL162W,60616.5
YFL040W,60618.6
YHL036W,60629.0
YBR184W,60654.7
YFL011W,60675.6
YPR162C,60704.0
YHR007C,60726.8
YLR259C,60741.2
YGR041W,60746.6
YDR434W,60783.3
YHR006W,60784.8
YKR023W,60795.8
YJL058C,60840.7
YJR152W,60857.7
YDR072C,60874.6
YGL045W,60879.2
YOL019W,60896.7
YKR097W,60973.8
YNL318C,60980.0
YOR360C,60989.3
YNL112W,61007.3
YOR377W,61032.6
YFL055W,61052.2
YBR248C,61054.6
YML115C,61072.2
YKR016W,61079.8
YDR145W,61089.7
YDR299W,61162.5
YHL017W,61176.1
YDR061W,61189.0
Q0115,61203.1
YDR057W,61216.9
YDL170W,61219.4
YBR270C,61224.3
YOL055C,61259.8
YNL295W,61264.2
YBR196C,61289.6
YOR380W,61289.9
YEL020C,61290.1
YGR197C,61300.1
YPL258C,61321.8
YEL015W,61335.8
YMR015C,61337.9
YDR403W,61382.2
YDR242W,61397.7
YIL085C,61416.0
YIL099W,61439.2
YPL179W,61440.3
YLR044C,61486.9
YDR387C,61513.5
YNL294C,61527.9
YJL163C,61530.2
YNL291C,61544.0
YGR087C,61571.8
YBR200W,61612.0
YOL033W,61621.1
YBR008C,61624.3
YDR147W,61643.5
YJL008C,61651.0
YNL249C,61660.9
YDL085W,61664.8
YPL256C,61685.2
YNL029C,61710.3
YHR135C,61726.1
YFR006W,61741.1
YNL182C,61760.5
YIL120W,61776.5
YGR227W,61811.0
YPL228W,61836.4
YBL080C,61869.4
YDL210W,61871.5
YGR177C,61883.4
YJR064W,61900.8
YLR134W,61904.6
YIL166C,61908.6
YFR028C,61909.4
YIL045W,61942.2
YMR199W,62038.2
YGL077C,62052.5
YEL058W,62053.2
YDL207W,62083.0
YNL154C,62090.1
YGL179C,62091.2
YFL053W,62123.1
YPL212C,62146.2
YOR241W,62160.1
YML070W,62192.1
YHR019C,62196.4
YMR296C,62198.6
YKL045W,62267.4
YDL180W,62271.3
YDR358W,62310.2
YER054C,62327.5
YER082C,62335.5
YLR343W,62336.6
YBR223C,62338.9
YOR128C,62339.0
YKL109W,62389.6
YER065C,62399.4
YNR056C,62428.6
YKL089W,62437.0
YKR072C,62438.6
YLR020C,62450.2
YER168C,62488.6
YMR171C,62495.5
YBR030W,62541.0
YDR345C,62558.2
YLR023C,62587.4
YDL225W,62616.6
YMR088C,62649.9
YBR296C,62649.9
YNR030W,62670.7
YHR045W,62691.6
YBR158W,62703.2
YDR343C,62707.6
YEL069C,62734.7
YDR342C,62737.6
YOL156W,62740.3
YPL260W,62749.6
YMR319C,62778.5
YIR031C,62786.6
YMR145C,62789.8
YNL117W,62789.8
YOR002W,62798.3
YPL128C,62819.4
YNR072W,62827.8
YGL003C,62828.4
YGR276C,62847.8
YJL219W,62863.3
YJR016C,62863.9
YPL042C,62872.0
YJR158W,62924.9
YDL245C,62937.0
YML069W,62961.2
YKL140W,62973.6
YDR481C,62976.5
YLR433C,62997.7
YDL030W,63023.1
YBR220C,63026.3
YJR131W,63038.7
YMR105C,63084.0
YGL064C,63094.6
YKL127W,63111.4
YDR062W,63116.6
YMR136W,63145.8
YFR037C,63146.6
YNL048W,63156.8
YEL013W,63187.5
YOR132W,63202.5
YJL016W,63208.3
YGR055W,63222.6
YPL120W,63241.4
YDL003W,63248.5
YOL122C,63259.4
YHR094C,63263.0
YDL042C,63270.6
YGL176C,63282.7
YPR121W,63287.7
YHR078W,63331.2
Q0065,63336.2
YMR036C,63358.9
YDL106C,63362.5
YKR105C,63366.0
YGR166W,63377.5
YBR180W,63416.4
YBR186W,63450.0
YJL214W,63486.0
YDR261C,63492.5
YLL018C,63510.1
YOL013C,63520.4
YDR536W,63528.3
YDR479C,63535.2
YKR017C,63553.8
YDR497C,63566.2
YPR144C,63625.5
YLR081W,63626.5
YCR065W,63645.9
YGL171W,63670.5
YPL086C,63673.9
YOR090C,63674.6
YIL015W,63702.2
YER158C,63737.8
YLR196W,63748.6
YJR052W,63765.1
YNL219C,63786.1
YHL028W,63804.6
YER086W,63836.9
YNR023W,63856.5
YJL105W,63869.9
YNL251C,63871.7
YOR205C,63878.3
YNL193W,63886.8
YOR023C,63887.7
YHR092C,63908.6
YER124C,63990.4
YML023C,64003.4
YDR117C,64004.4
YLR417W,64011.3
YNL270C,64015.9
YLR152C,64030.8
YDR120C,64071.2
YHR032W,64199.7
YPR070W,64217.6
YLL061W,64222.3
YLL058W,64222.9
YDR144C,64242.5
YBR044C,64267.8
YLL028W,64269.7
YOR118W,64286.1
YGR241C,64324.1
YER165W,64335.9
YHR108W,64341.5
YPL274W,64357.2
YML123C,64372.6
YMR258C,64396.5
YHR037W,64433.7
YPR145W,64455.8
YDR349C,64483.7
YJR103W,64490.1
YKR002W,64554.7
YGL186C,64557.9
YJL172W,64568.3
YGR124W,64574.7
YGR088W,64575.9
YBL039C,64693.8
YPR171W,64701.7
YCL051W,64795.9
YER140W,64825.9
YGL257C,64835.2
YPL030W,64862.8
YCL036W,64924.2
YPR083W,64939.2
YPR006C,64976.6
YOL027C,65006.9
YAL040C,65007.7
YML130C,65024.1
YNL275W,65030.1
YKL124W,65040.1
YPR137W,65043.6
YDR235W,65149.7
YCR054C,65179.0
YKL088W,65205.8
YDR101C,65211.3
YML127W,65220.2
YHR196W,65235.8
YDR131C,65241.6
YMR120C,65257.9
YIL036W,65266.2
YLR028C,65277.0
YDL174C,65288.3
YDR110W,65309.2
YNL065W,65311.0
YNR055C,65341.6
YJR001W,65351.8
YER068W,65358.9
YGL084C,65359.4
YOL020W,65412.0
YGR068C,65481.5
YCR088W,65530.4
YML054C,65546.1
YOR204W,65554.7
YDR294C,65569.3
YGL252C,65575.9
YML017W,65589.0
YDR143C,65596.9
YJL071W,65619.9
YNL076W,65656.6
YKR039W,65661.0
YIR010W,65668.8
YOR260W,65671.0
YKL185W,65724.0
YBR170C,65763.8
YEL063C,65789.8
YHR184W,65805.1
YPR072W,65835.1
YIL150C,65847.2
YGL244W,65849.3
YGL160W,65849.6
YER087W,65881.1
YPR111W,65886.4
YLR253W,65929.9
YMR250W,65979.6
YGR191W,66006.9
YOL115W,66007.2
YJR053W,66075.2
YLR055C,66117.1
YDL227C,66118.3
YKR069W,66120.8
YNL094W,66128.0
YNL073W,66141.0
YHR150W,66146.9
YGR092W,66157.0
YMR291W,66216.5
YDR440W,66219.2
YBL020W,66225.3
YOR027W,66252.8
YHR096C,66254.1
YLR353W,66278.3
YOR386W,66292.8
YLR133W,66306.2
YLR267W,66339.7
YDR026C,66374.4
YJL069C,66390.0
YLR089C,66418.2
YOR308C,66425.8
YLR361C,66446.7
YLL012W,66499.4
YNL218W,66551.0
YNL209W,66584.2
YDL229W,66590.2
YKR015C,66597.2
YDR243C,66648.1
YCR008W,66690.9
YLR077W,66703.8
YHR194W,66715.2
YOL103W,66715.8
YOR073W,66719.1
YML013W,66741.7
YGR171C,66745.1
YGL228W,66850.0
YJR002W,66896.9
YLR237W,66902.4
YGR246C,66903.3
YOL158C,66989.4
YGL095C,67010.0
YOL066C,67027.6
YGR225W,67035.6
YPL208W,67157.7
YGR224W,67181.2
YOR192C,67185.0
YOR108W,67195.9
YOR071C,67196.0
YJL186W,67199.9
YBR132C,67261.4
YJR160C,67262.5
YDR200C,67283.5
YGR278W,67290.8
YOR324C,67309.4
YMR092C,67310.0
